#timestamp tx ty tz qx qy qz qw
1578862498.598318299 0.904539445 9.057992986 0.595973305 0.771120262 0.424145625 -0.016031589 -0.474570352
1578862498.829780200 0.795534472 9.147529908 0.596064729 0.721524316 0.489389812 -0.039104103 -0.488232673
1578862499.290838149 0.664404490 9.146341115 0.638037990 0.612631592 0.609069578 -0.126151796 -0.487649983
1578862499.356170250 0.652257579 9.150076559 0.648560483 0.599655637 0.623782693 -0.133739342 -0.483137721
1578862499.751895950 0.547107712 9.145676275 0.649576081 0.541259357 0.699978376 -0.178934497 -0.430175577
1578862499.850827150 0.536426128 9.123737458 0.651998968 0.523053647 0.718555772 -0.189230692 -0.417473628
1578862500.147621649 0.430100323 9.101071659 0.656152970 0.473018714 0.766676843 -0.232995013 -0.366296655
1578862500.212953699 0.433689434 9.085439959 0.660367467 0.462825791 0.774789711 -0.245060141 -0.354173289
1578862500.476151849 0.317982912 9.051291134 0.681291850 0.422509679 0.798749331 -0.294306990 -0.311237006
1578862500.707610800 0.240790746 9.004216979 0.708028390 0.401233914 0.812391741 -0.325961618 -0.269777739
1578862500.970805749 0.146433750 8.936950503 0.722451551 0.374421481 0.817469631 -0.369919305 -0.233905248
1578862501.267600300 0.102970081 8.898789945 0.734481403 0.344669538 0.821945431 -0.406668785 -0.200571973
1578862501.332932200 0.084921821 8.881025152 0.730414526 0.340785883 0.825989839 -0.406952063 -0.189725555
1578862501.728657900 -0.013331396 8.784167362 0.708276785 0.314117954 0.847784745 -0.399582581 -0.151409045
1578862502.090784250 -0.056064035 8.712989289 0.738222194 0.291916272 0.837499048 -0.442397290 -0.132909262
1578862502.452910650 -0.149083645 8.596784922 0.752749994 0.274152761 0.833489518 -0.465429365 -0.116236801
1578862502.815036800 -0.228764908 8.475279958 0.770014585 0.257984456 0.831919947 -0.479185591 -0.108325401
1578862503.145430249 -0.277915120 8.384649181 0.797548726 0.245685242 0.827304535 -0.495078893 -0.100512975
1578862503.473957299 -0.373928656 8.232727246 0.835504796 0.240333277 0.817559982 -0.515451162 -0.090253484
1578862503.770751499 -0.430503257 8.116887094 0.864391002 0.232142157 0.807210048 -0.535508748 -0.088047360
1578862503.968614449 -0.456748921 8.062732951 0.876738839 0.227937778 0.813631300 -0.527695691 -0.087096121
1578862504.067545699 -0.475326818 8.016172805 0.881846180 0.225539484 0.813534511 -0.529049352 -0.086025135
1578862504.297141449 -0.515139608 7.937444679 0.892558264 0.221504738 0.822547761 -0.517553666 -0.080554541
1578862504.463271700 -0.546132561 7.868534487 0.909882434 0.214853370 0.820022635 -0.524269748 -0.080883490
1578862504.791798500 -0.586362928 7.765164686 0.926366758 0.212335747 0.820080303 -0.525663381 -0.077844957
1578862505.088592600 -0.614218469 7.677344936 0.941190703 0.213594987 0.825165812 -0.517815044 -0.073117335
1578862505.252856299 -0.648273606 7.584221893 0.952181086 0.211517914 0.819415602 -0.527223409 -0.076509604
1578862505.417119649 -0.673743841 7.514944643 0.969358541 0.212300380 0.819769358 -0.526927956 -0.072482260
1578862505.812846849 -0.731970225 7.339394368 1.007287635 0.205633032 0.811713176 -0.540549682 -0.081503479
1578862506.208571099 -0.766436005 7.216027559 1.049226221 0.200342050 0.799419225 -0.559072031 -0.090721717
1578862506.570697349 -0.803491042 7.076439943 1.099846846 0.197204559 0.788878097 -0.574287939 -0.094736858
1578862506.669628899 -0.809108840 7.054617266 1.116831311 0.197917759 0.786879557 -0.576533262 -0.096221209
1578862507.031755249 -0.838879597 6.912231661 1.175693545 0.194444651 0.777239012 -0.589969029 -0.100136612
1578862507.130686449 -0.846841585 6.879566728 1.198264553 0.193349579 0.774342744 -0.593372048 -0.104493388
1578862507.492813149 -0.876717131 6.750472186 1.252861916 0.187589507 0.764907927 -0.606819693 -0.107218938
1578862507.526412249 -0.877435526 6.741310672 1.260446774 0.187050101 0.763132201 -0.608904547 -0.108980536
1578862507.888538850 -0.901262530 6.605596058 1.330686087 0.183403746 0.752901532 -0.622452013 -0.109799093
1578862507.987470050 -0.906103314 6.567246221 1.352407428 0.180614308 0.748249768 -0.628229932 -0.113260355
1578862508.315997050 -0.932635029 6.432203823 1.420747605 0.179061111 0.739835164 -0.639698618 -0.106614853
1578862508.349596549 -0.936688036 6.418463710 1.428900878 0.178687190 0.738893929 -0.640953604 -0.106231479
1578862508.612791150 -0.954136970 6.332484269 1.469705653 0.178111701 0.734275590 -0.647229014 -0.101045449
1578862508.711722450 -0.963622164 6.303043937 1.493435223 0.178286474 0.732464536 -0.649317856 -0.100478646
1578862509.073848800 -0.987577383 6.202043560 1.548371553 0.176580970 0.724483074 -0.659078240 -0.097771728
1578862509.172780449 -0.995814512 6.165361969 1.569715872 0.175647062 0.721284796 -0.662633511 -0.099061512
