#timestamp, p_WS_W_x, p_WS_W_y, p_WS_W_z, q_WS_x, q_WS_y, q_WS_z, q_WS_w, v_WS_W_x, v_WS_W_y, v_WS_W_z, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z
1535224864430205000, -7.680155336523052621e-03, 1.793432846177679110e-03, -1.166521332377989722e-03, -5.856709872387775434e-02, -9.974159767301871149e-01, -1.655288516138344289e-04, 4.160813514967755256e-02, -6.965808633598549911e-03, -1.248506231890681708e-03, 2.592845491869870986e-04, 6.982321736746517193e-04, -3.022739335796067258e-04, -1.105749601626502090e-04, 3.019161050127588519e-03, -1.296912423843143633e-04, -3.448609471937819082e-02
1535224864495508599, -1.016119518547720438e-02, 3.596015835159250065e-03, -1.035314749413493354e-03, -5.855427099568769056e-02, -9.973997226024841067e-01, -1.284890265073911943e-04, 4.201397614153425802e-02, 8.133498538003270913e-04, -4.250397858469149334e-04, 2.625499803390011089e-04, 7.022525430061299671e-04, -2.991603851308397921e-04, -1.039513178801256861e-04, 2.853396557381765106e-03, -1.591299011720246042e-04, -3.447126552840604902e-02
1535224864561070050, 5.231721454718482427e-03, -1.943034514861380693e-03, 7.712185606058659295e-04, -5.857886386958779945e-02, -9.974015752327071160e-01, -1.221635019986585190e-04, 4.193565913565160813e-02, 6.610188222010011418e-03, -2.164487574945384366e-03, 2.765755013317108867e-04, 7.472320008770711114e-04, -3.002627428948964031e-04, -1.186490206431694471e-04, 3.025379309611401103e-03, -1.653036183794094453e-04, -3.533174507387148305e-02
1535224864627413000, -2.606383552406824587e-03, -1.303269237661494346e-03, 9.092781741053382371e-04, -5.856749809527342365e-02, -9.974139586656322054e-01, -2.788217460486814973e-05, 4.165624140986808055e-02, -2.430820853235377953e-03, 9.866205910802172251e-04, 1.721040783756329329e-04, 7.705406771544832077e-04, -3.023920720583510541e-04, -1.142602539885772883e-04, 2.961850165897591917e-03, -1.743384186642095662e-04, -3.513075042189917063e-02
1535224864692974449, -3.989325675276709035e-05, -1.042790760417953332e-04, -2.511864454199257867e-05, -5.856979040608695924e-02, -9.974086039485902111e-01, -8.335261066104886543e-05, 4.178097023112120612e-02, 8.802645981322255661e-04, -3.299129831840576818e-04, -6.116352040867133709e-04, 7.355138104102426329e-04, -3.126936181468930567e-04, -1.361126332988376610e-04, 3.086172606664619022e-03, -1.492198713599304945e-04, -3.546255739078623542e-02
1535224864759317399, 4.710587205952790596e-05, -5.574218224509020349e-05, 1.715349130762487323e-05, -5.857581585900219212e-02, -9.974099873714667996e-01, -6.329867173183405910e-05, 4.173951223218967665e-02, 2.150697122954948277e-04, -4.082803460176138679e-05, -3.730438800555951971e-05, 7.661269487206057681e-04, -2.952469387837620843e-04, -1.356025125163609689e-04, 3.032968176527236874e-03, -1.562890906715461116e-04, -3.498213431598574258e-02
1535224864824878849, -1.033100718814385847e-05, -7.488224228793956792e-05, 2.976587232417083965e-06, -5.858728229424117057e-02, -9.974084456156239176e-01, -5.891941290747855655e-05, 4.176026216995028933e-02, 4.803102962204380041e-04, -2.988800941772278225e-04, -1.750545558446807567e-04, 7.364915083462186688e-04, -2.932117728563585365e-04, -1.432608289003698451e-04, 2.996289293991458418e-03, -1.579914404571368131e-04, -3.497205192102595395e-02
1535224864891221850, 7.839881443683374641e-05, -2.751247278026631516e-05, -1.928537573411831388e-05, -5.854463542016639932e-02, -9.974103409964777400e-01, -2.373424111175150909e-05, 4.177483421266783153e-02, 1.030316819517370719e-03, 1.232543657073814202e-04, -5.970752877317933322e-04, 7.286024298921090674e-04, -2.795787256811618077e-04, -1.296727052707467257e-04, 3.041380226964216296e-03, -1.586073474313967298e-04, -3.537216497342976496e-02
1535224864956525449, -4.989608566740377045e-04, 8.253306131952271938e-05, -4.052607983802168157e-04, -5.864256772277123136e-02, -9.973924205892743533e-01, 7.269216948085045153e-04, 4.205805733504243415e-02, -5.350148789006979860e-04, -1.398790593477719025e-03, -4.185002101914968818e-03, 7.291672908153190580e-04, -2.804081639748447728e-04, -1.304572716358346764e-04, 3.028624008427634184e-03, -1.577760530785994196e-04, -3.523120801833073273e-02
1535224865023126200, 2.915836730159810427e-04, 1.785678306785447620e-05, -8.184609568033098339e-05, -5.860761150439027650e-02, -9.973953584590593557e-01, 4.669557760288795207e-04, 4.204079864106075731e-02, 6.882814524818315662e-03, -1.778850903369906446e-03, 9.436880193450956564e-04, 7.240890413208215734e-04, -2.810318502956761543e-04, -1.318107437125353495e-04, 2.956776764553875007e-03, -1.528592457747721513e-04, -3.439244124074360143e-02
1535224865088429849, 2.704543576896777861e-04, -1.774597120792448897e-04, -1.226152586927090364e-04, -5.860333231382797159e-02, -9.973797454189575751e-01, 4.667219063828499247e-04, 4.241550471693746743e-02, 1.233193606480327900e-02, -4.888019716100876905e-03, 5.059532618169168897e-03, 7.123189380429725956e-04, -2.850404837245869381e-04, -1.330639218859218180e-04, 2.653652146846938523e-03, -1.271127297504071822e-04, -3.083362425857654604e-02
1535224865155030649, -6.281020264112348317e-03, 4.134709023236193652e-03, 2.786275279337625897e-03, -5.859546217081381542e-02, -9.974087123840279512e-01, 3.504630371607724742e-04, 4.174098045187420863e-02, -2.184113570003561391e-03, 1.374305938326530509e-02, 4.827967589650136032e-02, 6.982859663021459247e-04, -3.094320653980641355e-04, -1.456298787527730604e-04, 3.217395690679931172e-04, -1.217084768604673672e-04, -3.909608787787544580e-03
1535224865220334349, -5.896636552715310824e-04, -4.343132448263253376e-05, -4.716994139918842966e-05, -5.857316637122582381e-02, -9.974011430349334351e-01, -1.259060971656448440e-04, 4.195388184080067751e-02, 4.803726772263689111e-03, -9.177417398612244988e-04, -6.196159838858170121e-04, 7.053963304995021760e-04, -3.006271325224792439e-04, -1.411651127057651930e-04, 3.044859817487115348e-03, -1.466969576115454050e-04, -3.564897580260395493e-02
1535224865285637999, 1.966153342690391524e-04, 2.965833127353970436e-04, 1.738587280258926514e-04, -5.860766538929314956e-02, -9.974041250955245630e-01, -2.399728625461243405e-04, 4.183413932511804295e-02, 4.668144964596176311e-03, 3.489576569992862681e-03, 3.351305668678602676e-04, 7.087917583075945167e-04, -3.001091480216303898e-04, -1.497522646939581433e-04, 3.046752031476376420e-03, -1.655060507414387444e-04, -3.572771154337422983e-02
1535224865352238700, 1.216546351503387585e-03, -1.566525461041500368e-03, -4.599600009226857363e-04, -5.861104013087940073e-02, -9.973790610573138871e-01, -3.832023840241824300e-04, 4.242178326214205569e-02, 2.115474905336168360e-02, -1.088109010994671964e-02, -1.198165162979091897e-04, 7.212496221943760777e-04, -2.829098991544277508e-04, -1.656875588234056011e-04, 3.031742122635354159e-03, -1.433069236914764422e-04, -3.546195683696699158e-02
1535224865417541899, 3.259164310235682354e-03, -7.725877768919910951e-04, 6.600379041265020557e-05, -5.858649264080303259e-02, -9.974091572876021550e-01, -5.008914943207729530e-05, 4.174438081900185005e-02, 3.280946520111458864e-04, -4.297408580360794454e-05, -9.088497222862059821e-04, 6.713884159415287002e-04, -2.772908256587244651e-04, -1.524792283267163543e-04, 3.035411068247396028e-03, -2.222334725025917250e-04, -3.594659734045501515e-02
