#timestamp, p_WS_W_x, p_WS_W_y, p_WS_W_z, q_WS_x, q_WS_y, q_WS_z, q_WS_w, v_WS_W_x, v_WS_W_y, v_WS_W_z, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z
1578862331755088549, 2.398998685201772507e-02, -9.302580725051814992e-03, -1.737292577476517649e-02, -1.635318748897299779e-01, 9.850860535919960803e-01, 2.144718865639525310e-02, 4.901847623431240114e-02, 3.719688409762578890e-02, 3.046616834589054024e-02, 1.327926562586019543e-03, -2.436259091561611672e-03, -5.200075739401170682e-03, -2.060448522091967195e-03, 1.498089052744561948e-03, 5.044574598352904353e-04, 8.027348292811650049e-03
1578862331820420749, 2.657106494857939399e-02, -7.318046604530233958e-03, -1.722958729125268623e-02, -1.637714414201098534e-01, 9.851429311874958517e-01, 2.078627606159070759e-02, 4.733128810818332255e-02, 4.232109209939292904e-02, 3.945947748227761342e-02, 3.331948685941483676e-03, -2.451664844880010671e-03, -5.223389143992431850e-03, -2.059445207711759276e-03, 1.495111472328701898e-03, 5.065014654723600050e-04, 8.033204882540808181e-03
1578862331854020249, 2.722106983117935156e-02, -6.476713220399440279e-03, -1.785493441297766187e-02, -1.638737885966634056e-01, 9.852006677432157966e-01, 2.016425993117079707e-02, 4.602638711354728462e-02, 4.015986039108612737e-02, 3.971214487421238781e-02, 5.837168308182777259e-03, -2.622328074663972212e-03, -5.616058014893834591e-03, -2.019987292860674511e-03, -5.946936285566871471e-04, 1.792078085633395891e-03, 8.388502534115447121e-03
1578862331887619499, 2.415237535119334547e-02, -7.673430224533193435e-03, -2.243238657460508781e-02, -1.633709802803846312e-01, 9.854577101947974427e-01, 1.921137377783718389e-02, 4.259046063875563531e-02, 3.686621079334499729e-02, 3.734987252858792961e-02, 3.284886039497020120e-03, -3.564976100588691105e-03, -8.181758434042164102e-03, -1.790620601065737042e-03, -1.910721085959092916e-02, 1.234691893904053990e-02, 1.148684955563328801e-02
1578862331952951499, 2.620021868300236034e-02, -5.715146666994172509e-03, -2.257986279699141299e-02, -1.638618631622996147e-01, 9.854948747923464314e-01, 1.798279135213679339e-02, 4.032072387969650590e-02, 4.238013372382555544e-02, 4.044633326351005503e-02, 4.908798245920425324e-03, -3.577314091221734434e-03, -8.420526610543491858e-03, -1.789255503218559716e-03, -1.966533141787280697e-02, 1.251187208758370271e-02, 1.161259810154538497e-02
1578862332051883049, 2.662426978176120687e-02, -4.123164508743948353e-03, -2.501526776363289378e-02, -1.643342287481072694e-01, 9.856189987287632404e-01, 1.623274392097651814e-02, 3.586012592659078291e-02, 4.772587804311368559e-02, 4.795131338859747600e-02, 4.649854929322507976e-03, -3.678181491562958726e-03, -9.779992217156955117e-03, -1.676638506231446779e-03, -3.093269841366404899e-02, 1.568860585577306829e-02, 1.384837289009831045e-02
1578862332117215099, 1.807565091015978648e-02, -7.321481507225765205e-03, -3.052393236639480006e-02, -1.643658202789908263e-01, 9.857360067839029405e-01, 1.539972564360553992e-02, 3.272996339505560015e-02, 3.439712680915312654e-02, 3.782111683807792835e-02, -3.521627751737678013e-03, -3.987684845417143430e-03, -1.131043313115723953e-02, -1.220510960726482481e-03, -4.381857823899589638e-02, 2.491889383358910498e-02, 1.452347061726752021e-02
1578862332216146449, 4.239094049158324655e-03, -1.424593069816137633e-02, -4.035183575154894370e-02, -1.643710948075280120e-01, 9.858265789531794887e-01, 1.289533828302352400e-02, 3.101305647323209305e-02, 5.509111305716767569e-03, 1.851650214388368340e-02, -2.808824480797215972e-02, -4.565016342844564236e-03, -1.067452285530324889e-02, -7.354041597553257707e-04, -6.450933749084539204e-02, 3.793752730428782277e-02, 9.820599281690137530e-03
1578862332281478699, 3.438734562765362237e-03, -1.432047994648075716e-02, -4.249762068233573636e-02, -1.644917160621640617e-01, 9.858514515228823383e-01, 1.227139947486073288e-02, 2.981280986554290385e-02, 6.057111608066656494e-03, 1.941438223269644284e-02, -3.183095109320369098e-02, -3.959627886938005964e-03, -1.052196252310422415e-02, -5.410430219538119815e-04, -5.509276048468312453e-02, 3.438588381272849465e-02, 7.103442836161846970e-03
1578862332315078099, 3.351718730714760459e-03, -1.440238025439606259e-02, -4.346285951847046053e-02, -1.646020035243692670e-01, 9.858384571411376029e-01, 1.243847176680930831e-02, 2.956351260339885184e-02, 4.905922817082642926e-03, 1.509668297816930439e-02, -3.196272197480742872e-02, -3.450589547822699096e-03, -1.037857369977633441e-02, -4.028316798306287279e-04, -4.308712808053648258e-02, 2.844107738613816175e-02, 4.834486650321257600e-03
