#timestamp tx ty tz qx qy qz qw
1578862411.932506100 -4.626567491 2.303639034 0.036104865 0.825444179 0.129185857 -0.265164221 -0.481290824
1578862412.328231699 -4.602872735 2.317261122 0.047105137 0.816174045 0.096981491 -0.279079137 -0.496557503
1578862412.755690450 -4.597897846 2.339917421 0.074979087 -0.804693429 -0.070025871 0.293325287 0.511395286
1578862413.151415849 -4.610278070 2.372455431 0.083375434 -0.790985427 -0.051045745 0.306161017 0.527258778
1578862413.448210250 -4.620298624 2.369602397 0.090879625 -0.778738739 -0.039504227 0.314612070 0.541317503
1578862413.745004799 -4.667587378 2.456321681 0.136193086 -0.768014898 -0.034827901 0.320497972 0.553372555
1578862414.172463050 -4.727941610 2.561457940 0.201940879 -0.750255163 -0.033366494 0.326871781 0.573723545
1578862414.469257449 -4.772431888 2.591146577 0.226461090 -0.737739618 -0.036981315 0.326771719 0.589570082
1578862414.732452649 -4.807092491 2.635805539 0.248031397 -0.725289826 -0.041355065 0.327757048 0.604003099
1578862414.995647499 -4.860971824 2.697566093 0.277682418 -0.713885945 -0.046730289 0.324775471 0.618630771
1578862415.326041150 -4.801115703 2.708907291 0.271101536 -0.698762396 -0.058238883 0.328139705 0.632980001
1578862415.654568300 -4.851654847 2.742883935 0.263372298 -0.682991525 -0.069694130 0.321628103 0.652089463
1578862415.753499699 -4.806766036 2.753887095 0.250088078 -0.678440198 -0.074893366 0.324032947 0.655066814
1578862415.787098849 -4.769186161 2.738777862 0.227072556 -0.675451756 -0.074412851 0.326132150 0.657164724
1578862415.852431250 -4.770810293 2.744277489 0.225249971 -0.672158128 -0.077376287 0.324248592 0.661119665
1578862415.951362349 -4.774287779 2.751662481 0.222000770 -0.667085605 -0.082742464 0.322726418 0.666331854
1578862416.016694599 -4.776600346 2.756359226 0.219411485 -0.663817646 -0.086315211 0.321271560 0.669836100
1578862416.115626000 -4.780231762 2.762933423 0.215078818 -0.658767042 -0.091912467 0.319225686 0.675035588
1578862416.180958099 -4.782649254 2.766980269 0.211890557 -0.655425084 -0.095691041 0.317782676 0.678435962
1578862416.248156950 -4.781555951 2.775576968 0.206804961 -0.651840515 -0.100066713 0.317265758 0.681493239
1578862416.313488749 -4.777107874 2.780717111 0.203132668 -0.648112133 -0.104103739 0.316814714 0.684646998
1578862418.915572800 -4.762342749 2.830829058 -0.226443373 -0.635536405 -0.245950599 0.224301718 0.696627964
1578862419.014504049 -4.809344859 2.835428593 -0.251047870 -0.657589601 -0.247331513 0.222953608 0.675791927
1578862419.113435349 -4.799004838 2.734595078 -0.270305867 -0.678246064 -0.250592170 0.221961120 0.654155259
1578862419.212366800 -4.816773743 2.607960663 -0.270844292 -0.698261611 -0.255228640 0.219339532 0.631806325
1578862419.376630549 -4.829960147 2.469844001 -0.241528663 -0.727633518 -0.259646284 0.212377318 0.598355367
1578862419.574493099 -4.916611311 2.447281362 -0.233842141 -0.756002890 -0.259854922 0.199787552 0.566586254
1578862419.871287650 -5.183724642 2.476021994 -0.317860528 -0.787763454 -0.260415172 0.179661548 0.528520962
1578862420.035551099 -5.333838400 2.602775875 -0.384300862 -0.799390281 -0.262861566 0.167002437 0.513798757
1578862420.168081950 -5.289923950 2.679433741 -0.374911489 -0.807862104 -0.264097144 0.158459340 0.502495928
1578862420.332345300 -4.950988109 2.696218606 -0.253869274 0.815461051 0.265106988 -0.149121912 -0.492447169
1578862420.563807899 -4.912603148 2.699722641 -0.249353250 0.815659651 0.275999645 -0.146569672 -0.486868423
1578862420.892335050 -4.876396011 2.691131858 -0.231558730 0.812662886 0.294622138 -0.142518470 -0.482146571
1578862421.056598300 -4.875632460 2.699124733 -0.231136856 0.813448030 0.297160417 -0.138362162 -0.480472581
1578862421.418725000 -4.880839997 2.717793593 -0.232775326 0.814732691 0.283763215 -0.135039893 -0.487291809
1578862421.715519249 -4.882119171 2.727625064 -0.231523899 0.818062479 0.267899144 -0.150937464 -0.486026451
1578862421.978714100 -4.875140437 2.720676163 -0.226452512 0.822636162 0.263931843 -0.163953729 -0.476160585
1578862422.275508449 -4.889535516 2.765305923 -0.234832452 0.827800731 0.277246613 -0.160101972 -0.460703402
1578862422.538703450 -4.888761234 2.766437092 -0.233453844 0.826094259 0.292207498 -0.157279338 -0.455462691
1578862422.934429649 -4.893145839 2.772667318 -0.236430586 0.824055272 0.317609788 -0.148116027 -0.445105127
1578862422.999761649 -4.894526405 2.774081858 -0.237465741 0.825031718 0.320439780 -0.146282185 -0.441862575
1578862423.066960300 -4.896023388 2.775604321 -0.238306981 0.825975218 0.323018841 -0.144935811 -0.438654054
1578862423.231223699 -4.901530471 2.778325028 -0.238063208 0.827245014 0.327064244 -0.147791352 -0.432264252
1578862423.528018100 -4.900929025 2.805648319 -0.231259970 0.825685856 0.321602289 -0.186698606 -0.424215118
1578862423.955476600 -4.904081739 2.817586999 -0.224909532 0.815362412 0.319788633 -0.230198917 -0.424179002
1578862424.317603049 -4.905595496 2.829883360 -0.216732164 0.806916691 0.322171541 -0.261621612 -0.420291666
1578862424.713328950 -4.905073498 2.836317629 -0.206942007 0.791878248 0.320082821 -0.296971794 -0.426946814
1578862424.877592800 -4.904522395 2.839725947 -0.203082352 0.786375793 0.318817978 -0.306916768 -0.431010796
1578862425.273318300 -4.895683902 2.844337844 -0.187749110 0.772571680 0.303461510 -0.335160673 -0.445770608
1578862425.570112999 -4.891802112 2.872966788 -0.178011191 0.767492858 0.281608840 -0.354030267 -0.454217728
1578862425.965838600 -4.863975749 2.906710296 -0.187592489 0.780187883 0.229602519 -0.336685438 -0.474586627
1578862426.195434499 -4.847295992 2.921962489 -0.202881582 0.795423609 0.202634706 -0.306680723 -0.481858270
1578862426.492228650 -4.819968341 2.942722552 -0.219210840 0.817012742 0.179704489 -0.267106294 -0.478383429
1578862426.591160049 -4.807122349 2.952659251 -0.224555904 0.822912502 0.173394485 -0.253700835 -0.477896698
1578862426.986885849 -4.740670611 3.000111074 -0.243560881 0.847793342 0.128025462 -0.202912804 -0.472950658
1578862427.151149349 -4.719804331 3.005337304 -0.249757300 0.855273704 0.103640047 -0.187742759 -0.471718442
1578862427.546875250 -4.663362551 3.027486116 -0.265038043 0.866194106 0.061806211 -0.153788425 -0.471420071
1578862427.776470950 -4.637599854 3.035683390 -0.274913725 0.871229748 0.043117254 -0.124355617 -0.472900951
1578862427.909001899 -4.621808031 3.040013948 -0.280602941 0.875334833 0.033130717 -0.100529952 -0.471789162
1578862428.073265399 -4.613928263 3.034481534 -0.289452206 0.878897101 0.021175640 -0.074794631 -0.470634935
1578862428.468991150 -4.527302816 3.047991685 -0.308533383 0.885263555 0.004461745 -0.038387283 -0.463481335
1578862428.633255149 -4.498826783 3.052191260 -0.309783973 0.885371713 -0.012399739 -0.033624213 -0.463500365
1578862429.258576249 -4.376552599 3.076071345 -0.306001567 0.878246098 -0.083277224 -0.003840496 -0.470886341
1578862429.588970099 -4.346352555 3.083499407 -0.295580684 0.886824918 -0.104372033 0.009246960 -0.450069481
1578862430.050027949 -4.283122985 3.091611929 -0.298650632 0.901904180 -0.141556306 0.015744919 -0.407777832
1578862430.511086100 -4.249667268 3.108466218 -0.306633957 0.907005163 -0.183165241 0.029452755 -0.378053785
1578862430.774281349 -4.202388463 3.122110042 -0.301774732 0.904332837 -0.207496256 0.036051706 -0.371251530
1578862431.071075450 -4.202771369 3.129284480 -0.303060022 0.897901742 -0.231324903 0.049243058 -0.371263211
1578862431.367870050 -4.190088209 3.135327815 -0.299980656 0.889508442 -0.255658085 0.064806098 -0.373113716
1578862431.763595649 -4.114969223 3.154023011 -0.290667408 0.881281873 -0.278434389 0.084296322 -0.372438829
1578862432.191054599 -4.122934069 3.157578499 -0.286557850 0.870881697 -0.301650685 0.107303161 -0.372904767
1578862432.618513300 -4.111707154 3.165603064 -0.282329738 0.863122546 -0.311623823 0.120856376 -0.378554883
1578862432.784643150 -4.098103807 3.174285470 -0.274570145 0.861083536 -0.314704849 0.121505845 -0.380437026
1578862433.311033499 -4.041628735 3.209810327 -0.248708584 0.854249949 -0.319804039 0.124657296 -0.390439445
1578862433.738491899 -4.022436973 3.233197659 -0.227824741 0.852551748 -0.320615672 0.128399376 -0.392268668
1578862434.332080849 -3.990953486 3.261887710 -0.195593645 0.848190686 -0.323170283 0.132125861 -0.398341919
1578862434.793138600 -3.969278047 3.277398034 -0.175621223 0.847893299 -0.321923425 0.134776994 -0.399095758
1578862435.155265000 -3.947737872 3.286934515 -0.159021017 0.847545154 -0.319078740 0.136831368 -0.401413934
1578862435.683521550 -3.919739401 3.298851540 -0.132267911 0.844351121 -0.317650556 0.138094964 -0.408777555
1578862436.209912000 -3.903443354 3.306604075 -0.117806106 0.844190517 -0.309481381 0.137092170 -0.415655366
1578862436.637370350 -3.897413945 3.317653171 -0.108898881 0.844373094 -0.306550357 0.129599526 -0.419839160
1578862437.395222549 -3.895392647 3.338254919 -0.087799495 0.833822505 -0.303586302 0.116517478 -0.446093112
1578862437.626685049 -3.898849472 3.337067718 -0.087371915 0.831475413 -0.300173498 0.114577916 -0.453228871
1578862438.054143350 -3.903609134 3.335286124 -0.082592133 0.834610942 -0.285839871 0.113652005 -0.456950069
1578862438.515201249 -3.889296847 3.353573613 -0.068246082 0.839347712 -0.271433859 0.109127706 -0.458159604
1578862438.811995649 -3.886040507 3.352821265 -0.064334748 0.839659097 -0.266811937 0.108265681 -0.460502479
1578862439.273053749 -3.876409584 3.337972980 -0.065067226 0.837901229 -0.266584755 0.107475971 -0.464007558
1578862439.734111649 -3.847095993 3.325531803 -0.060566104 0.838592297 -0.266536421 0.110334679 -0.462112058
1578862440.129837450 -3.829854601 3.315557542 -0.063281651 0.839062067 -0.264449983 0.115220744 -0.461264821
1578862440.689826899 -3.810616755 3.303517570 -0.069451612 0.837594039 -0.260150783 0.122801181 -0.464411096
1578862440.788758649 -3.807985323 3.299817131 -0.076299302 0.836687083 -0.258892385 0.125623252 -0.465991691
1578862441.414080299 -3.774453032 3.319484558 -0.085735840 0.836744131 -0.256863672 0.151192415 -0.459370403
1578862441.776206400 -3.759843891 3.333043644 -0.099038029 0.837723677 -0.254837676 0.167951800 -0.452845440
1578862442.171932400 -3.751363132 3.355176223 -0.109033902 0.845928559 -0.248884041 0.170850823 -0.439626663
1578862442.731921800 -3.778778757 3.369333869 -0.124460633 0.852324875 -0.233146206 0.132032078 -0.449168882
1578862443.291911750 -3.780644048 3.379047762 -0.132352531 0.853041958 -0.231000694 0.108696224 -0.455129903
1578862443.588706099 -3.772386233 3.396591968 -0.136519945 0.854328511 -0.223027565 0.119153536 -0.454074812
1578862444.312959099 -3.741119452 3.427714618 -0.151646477 0.853562998 -0.232089310 0.127122745 -0.448781203
1578862444.510822000 -3.726519463 3.438450354 -0.153940996 0.852829237 -0.233172646 0.129333223 -0.448982991
1578862444.971880049 -3.714500503 3.447885804 -0.164966134 0.853188539 -0.228819967 0.145728677 -0.445504088
1578862445.466537450 -3.664588243 3.472776807 -0.173894353 0.857079237 -0.214283703 0.169684744 -0.436697566
1578862445.927595149 -3.638948038 3.497953880 -0.182380225 0.855301717 -0.208643653 0.174036226 -0.441178185
1578862446.487584599 -3.639012582 3.504038696 -0.196603641 0.854737161 -0.216033722 0.155266184 -0.445697463
1578862446.883310550 -3.635237202 3.513992279 -0.208524988 0.856180026 -0.217818452 0.151504220 -0.443347895
1578862447.310769300 -3.631982266 3.527672569 -0.220281151 0.855139724 -0.219766556 0.153883370 -0.443574820
1578862447.672895649 -3.629076704 3.544671036 -0.229919656 0.855129276 -0.225369345 0.157889984 -0.439355589
1578862447.771827199 -3.628354069 3.549532865 -0.232447690 0.855760869 -0.226372666 0.156825081 -0.437989322
1578862448.365415750 -3.624295819 3.558774371 -0.243872771 0.856307123 -0.239711198 0.135545795 -0.436925612
1578862448.792874500 -3.614176575 3.560070540 -0.249142334 0.856727507 -0.244484141 0.140265977 -0.431938582
1578862449.253938550 -3.588468701 3.550477086 -0.256338477 0.857903067 -0.251217963 0.154550489 -0.420720821
1578862449.813921700 -3.560616823 3.531405404 -0.264605652 0.857848619 -0.268307585 0.163796240 -0.406543452
1578862449.847521000 -3.555404411 3.529221515 -0.262851465 0.858379835 -0.269157656 0.161508827 -0.405774708
1578862450.407510250 -3.521258390 3.501995983 -0.257614555 0.855016335 -0.275928776 0.148987297 -0.413053463
1578862450.933900400 -3.485647570 3.482105865 -0.257301943 0.852074521 -0.254658590 0.152086792 -0.431262821
1578862451.032831700 -3.475967883 3.479824621 -0.258518519 0.852427129 -0.248478201 0.155211055 -0.433054387
1578862451.592821099 -3.420712081 3.471904395 -0.266306889 0.855570886 -0.210621803 0.174226842 -0.439638400
1578862451.988547100 -3.397429823 3.460841984 -0.268884610 0.857192924 -0.199555777 0.155734199 -0.448491519
1578862452.548536150 -3.373063263 3.447945886 -0.268050776 0.858305174 -0.207429581 0.125663194 -0.452210083
1578862452.845330449 -3.352814998 3.445385090 -0.270707450 0.856923981 -0.206138478 0.113580122 -0.458571451
1578862453.470651950 -3.332545001 3.445914663 -0.277855092 0.858643881 -0.188950943 0.113753735 -0.462696784
1578862453.767446400 -3.328879295 3.458215008 -0.285207217 0.859596538 -0.185872863 0.122531071 -0.459925220
1578862454.327435550 -3.337305840 3.494055559 -0.292649773 0.866288011 -0.182469765 0.125422376 -0.447793584
1578862454.853825400 -3.358020820 3.542659303 -0.298529447 0.868868080 -0.182659457 0.115281775 -0.445436747
1578862455.413815049 -3.375449256 3.594500233 -0.294311602 0.865618627 -0.197727934 0.082791806 -0.452497042
1578862455.744208749 -3.378701846 3.624577220 -0.294147028 0.864162534 -0.205068336 0.077501283 -0.452949936
1578862456.434862149 -3.372039709 3.688755418 -0.290659175 0.861942050 -0.213770899 0.108238594 -0.446813509
1578862456.895919799 -3.361793471 3.725297881 -0.289836485 0.859942988 -0.219159716 0.127702821 -0.442898482
1578862456.994851450 -3.361117362 3.732371412 -0.288730231 0.858955332 -0.220776955 0.130218327 -0.443279213
1578862457.455909150 -3.355873935 3.764069312 -0.283157889 0.854720670 -0.224863622 0.140744205 -0.446183814
1578862457.950566599 -3.352247144 3.793366656 -0.277707390 0.852891097 -0.228274355 0.140951135 -0.447884331
1578862458.476956349 -3.356076025 3.819545950 -0.268178514 0.845985930 -0.225497025 0.127672619 -0.466002790
1578862458.773750799 -3.354547499 3.819501698 -0.261216400 0.841407950 -0.231882700 0.121159167 -0.472846202
1578862459.432671300 -3.348023360 3.831017786 -0.248585588 0.836999110 -0.237440839 0.122172024 -0.477627820
1578862459.794797800 -3.343276552 3.831541811 -0.241468280 0.839227658 -0.226419904 0.128116331 -0.477511435
1578862460.091592300 -3.342340344 3.825211149 -0.238892135 0.841937444 -0.212935005 0.134284979 -0.477250007
1578862460.519050349 -3.306408760 3.838955023 -0.219248976 0.844935933 -0.207466007 0.130535444 -0.475396280
1578862461.013707550 -3.270362305 3.826494394 -0.212485323 0.848269959 -0.212259888 0.130161801 -0.467377493
1578862461.540097800 -3.222255189 3.816837215 -0.207757298 0.848692077 -0.211875355 0.144748943 -0.462469821
1578862461.771559999 -3.198539972 3.810017036 -0.206181525 0.847788668 -0.209673420 0.152488707 -0.462643088
1578862462.068354149 -3.177103784 3.803485721 -0.203484422 0.840709436 -0.206674317 0.161867725 -0.473594985
1578862462.331549099 -3.164702486 3.803608642 -0.204457680 0.834580900 -0.203662595 0.167343507 -0.483727630
1578862462.792606949 -3.060911178 3.845765674 -0.172826648 -0.821114767 0.201876920 -0.156886670 0.510296798
1578862463.089401150 -3.019581813 3.892710201 -0.145724602 -0.806634092 0.206813435 -0.149952159 0.532995305
1578862463.451527849 -2.974490557 3.962638759 -0.124177402 -0.800482009 0.217281044 -0.131367952 0.542918007
1578862463.813654149 -2.903934213 4.067690279 -0.112476646 -0.817040409 0.229913946 -0.108271321 0.517553735
1578862463.878986349 -2.893509465 4.087823297 -0.110383507 -0.820429767 0.231011568 -0.107458107 0.511841195
1578862464.110448250 -2.868219335 4.145668327 -0.118335280 0.832263658 -0.234651477 0.093663206 -0.493460325
1578862464.209379850 -2.852618447 4.176388046 -0.113833709 0.836031489 -0.237002281 0.089531000 -0.486688265
1578862464.506173949 -2.784843089 4.313710742 -0.108407808 0.842649264 -0.239302862 0.083251138 -0.475126937
1578862464.735769550 -2.773352885 4.358616170 -0.111433653 0.847291084 -0.241488461 0.084720395 -0.465406915
1578862464.967231700 -2.716009218 4.488254057 -0.122461714 0.855686024 -0.247028132 0.076970428 -0.448167472
1578862465.230426900 -2.628544963 4.689914015 -0.127510586 0.856984241 -0.243221549 0.085928306 -0.446136319
1578862465.394690299 -2.601856207 4.750263762 -0.120318037 0.856239944 -0.245052690 0.084209309 -0.446890513
1578862465.592553150 -2.573305663 4.816343330 -0.122101717 0.856446272 -0.242952349 0.089052070 -0.446703109
1578862465.756816599 -2.540654841 4.892426933 -0.128023023 0.861129748 -0.246418335 0.083232653 -0.436813332
1578862465.922946950 -2.483236044 5.025023601 -0.128453649 0.861549733 -0.244490190 0.090335789 -0.435655885
1578862466.053610999 -2.449635511 5.098339500 -0.126494740 0.857097584 -0.242584328 0.092402167 -0.444970129
1578862466.152542599 -2.431426406 5.138103677 -0.126480745 0.859666624 -0.244187861 0.088955612 -0.439809599
1578862466.251473849 -2.408450537 5.182862315 -0.125393398 0.863087882 -0.244520768 0.087680973 -0.433129252
1578862466.384004750 -2.371201017 5.266149922 -0.130518297 0.861682641 -0.240482158 0.095374189 -0.436549106
1578862466.449336599 -2.371155586 5.266819415 -0.135266832 0.860186417 -0.239632820 0.095932455 -0.439832244
1578862466.712531850 -2.303971249 5.396111674 -0.123419581 0.856185050 -0.243042804 0.096096442 -0.445693650
1578862467.009325649 -2.245274300 5.500460806 -0.126559397 0.853708746 -0.247123041 0.095940648 -0.448226474
1578862467.074658199 -2.220624982 5.543942746 -0.124946751 0.853997355 -0.246925383 0.097723609 -0.447399676
1578862467.272520999 -2.172113294 5.629948529 -0.141558696 0.861335322 -0.248322653 0.091612761 -0.433640895
1578862467.634647149 -2.039347207 5.831492179 -0.158298511 0.860713841 -0.252605004 0.088399988 -0.433067937
1578862467.931441600 -1.948567224 5.954340499 -0.131180829 0.842373075 -0.252144442 0.099146349 -0.465833431
1578862468.358899799 -1.835802602 6.084384790 -0.110022247 0.832124087 -0.253738954 0.101187254 -0.482646027
1578862468.754625450 -1.689940057 6.258896297 -0.097739020 0.830895535 -0.253030800 0.097903316 -0.485801364
1578862469.215683600 -1.596025397 6.366165396 -0.083672546 0.830741613 -0.251689359 0.093465655 -0.487632044
1578862469.676741200 -1.468368929 6.532769501 -0.087179195 0.836085335 -0.257129476 0.084385969 -0.477205148
1578862470.007134900 -1.404252656 6.625138869 -0.092803907 0.837714617 -0.258776974 0.084333655 -0.473451721
1578862470.171398450 -1.376190048 6.671425644 -0.093225074 0.837390963 -0.260029112 0.081362077 -0.473858047
1578862470.533524649 -1.303293785 6.799959742 -0.089692739 0.837094323 -0.256068353 0.084795372 -0.475932598
1578862470.731387400 -1.265480352 6.874595698 -0.074547819 0.832132933 -0.254252000 0.090527016 -0.484474520
1578862471.093513999 -1.204297584 6.999107955 -0.052091237 0.822477481 -0.255676043 0.095711318 -0.498998895
1578862471.653503149 -1.094883561 7.219513264 -0.044660844 0.829683014 -0.256393344 0.089564170 -0.487715910
1578862471.950297450 -1.028473732 7.352745407 -0.030111622 0.834426164 -0.256288829 0.090601565 -0.479416696
1578862472.278824550 -0.949643941 7.496465466 -0.023793712 0.842614244 -0.243304367 0.097074803 -0.470511108
1578862472.575618599 -0.902800137 7.586462386 -0.011500527 0.841215384 -0.209165392 0.082820853 -0.491677967
1578862472.872412899 -0.833943118 7.734006242 0.018762835 -0.834732960 0.168234700 -0.047662816 0.522155367
1578862473.135607750 -0.784861780 7.838465177 0.054337068 -0.827712782 0.115771809 -0.016154348 0.548841941
1578862473.531333599 -0.741599104 7.962948086 0.076564933 -0.835788727 0.016379901 0.030733657 0.547945567
1578862473.893459650 -0.714178540 8.059777876 0.115059277 -0.818536842 -0.074429499 0.091597408 0.562198900
1578862474.223853549 -0.715154557 8.109469116 0.155298225 -0.799011161 -0.128425894 0.209822736 0.548691511
1578862474.388117200 -0.728505227 8.130513994 0.194143828 -0.785041145 -0.150703995 0.300342168 0.520378025
1578862474.617712799 -0.737694991 8.145046204 0.243019553 0.761238446 0.196101966 -0.407763104 -0.464531268
1578862474.849174649 -0.757782929 8.115688926 0.303941318 0.731363844 0.236101767 -0.517174315 -0.376687683
1578862474.914507000 -0.747338995 8.124580340 0.319702460 0.724461900 0.244982082 -0.535441149 -0.358387375
1578862475.112369549 -0.765046875 8.100203036 0.365067815 0.699024166 0.304699327 -0.557082348 -0.328911529
1578862475.177701600 -0.766066749 8.092655830 0.386547994 0.685464464 0.319625619 -0.570327636 -0.320475148
1578862475.409163799 -0.776594622 8.072317657 0.426095873 0.636898358 0.379444030 -0.588383273 -0.322781402
1578862475.573427550 -0.804889594 8.011227849 0.471760891 -0.601067016 -0.415175545 0.611185699 0.304630516
1578862475.638759550 -0.780762392 8.022251830 0.495884548 -0.584496948 -0.422433333 0.626548508 0.295550952
1578862475.870221550 -0.766298976 7.997728689 0.536387627 -0.525489765 -0.470691939 0.648765525 0.285329456
1578862476.034485449 -0.782206046 7.969764972 0.573033197 -0.485030914 -0.498395460 0.662473039 0.278345918
1578862476.133416800 -0.781434104 7.947440297 0.584866699 -0.465809218 -0.518710744 0.664687103 0.268611228
1578862476.265947449 -0.787402042 7.925526725 0.621375106 -0.445397958 -0.546216111 0.662190048 0.254505322
1578862476.430210900 -0.824008182 7.878337546 0.658625871 -0.413259767 -0.567806082 0.664849843 0.254533503
1578862476.495542900 -0.824036159 7.854671967 0.654363088 -0.401918073 -0.579711635 0.663180734 0.250175132
1578862476.594474450 -0.865370179 7.819337051 0.661833035 -0.390025965 -0.596171852 0.659923651 0.238662199
1578862476.659806599 -0.874611614 7.808414968 0.678576608 -0.380629771 -0.601592042 0.661429246 0.236049454
1578862476.727005000 -0.882543279 7.805735080 0.672214390 -0.370491157 -0.608369730 0.660332053 0.237874239
1578862476.792337399 -0.877690748 7.797988885 0.672031747 -0.359769326 -0.616993047 0.658243289 0.237910453
1578862476.891268799 -0.876368808 7.803246049 0.651477218 -0.347235555 -0.634265349 0.651418739 0.229757618
1578862477.055537400 -0.904813963 7.793588597 0.656214693 0.336659939 0.659143243 -0.637454903 -0.214106322
1578862477.253395250 -0.909174131 7.783819242 0.647341939 0.311690930 0.681436262 -0.625489854 -0.217384057
1578862477.451258100 -0.927162319 7.754469447 0.670502376 0.302074280 0.698817293 -0.616374154 -0.201217353
1578862477.615521600 -0.899946077 7.797049686 0.656068130 0.284671533 0.713794267 -0.606104517 -0.205175965
1578862477.748052200 -0.896287777 7.803817927 0.650060159 0.279903271 0.724933827 -0.599277613 -0.192331609
1578862478.076579349 -0.914058407 7.771767877 0.656320572 0.259330521 0.751779105 -0.578560135 -0.181229215
1578862478.373373449 -0.923889012 7.754753630 0.655944481 0.243531677 0.776313982 -0.555623045 -0.171207348
1578862478.472305049 -0.929253670 7.742881993 0.651708021 0.240670470 0.782141400 -0.550677952 -0.164579307
1578862478.834431549 -0.950247015 7.707870509 0.648538374 0.235364709 0.807096075 -0.521009365 -0.147474136
1578862479.097626300 -0.961572838 7.691973369 0.647951222 0.232850361 0.823861116 -0.499167882 -0.133660004
1578862479.230157249 -0.967186595 7.681624651 0.644225420 0.228250318 0.828349059 -0.495133821 -0.128771608
1578862479.691214849 -0.993115880 7.638747176 0.633713326 0.222327154 0.853938703 -0.456880021 -0.112338662
1578862480.086940849 -1.036917375 7.577952443 0.617664776 0.218380695 0.866858927 -0.434637865 -0.109340749
1578862480.251204399 -1.062924448 7.542869403 0.612041980 0.221168653 0.874393729 -0.418800024 -0.105482573
1578862480.646929899 -1.083634735 7.521346300 0.601064180 0.220132001 0.884226335 -0.400052582 -0.098201944
1578862480.712262000 -1.087954198 7.517158050 0.599925616 0.218076808 0.885329288 -0.398236307 -0.100211784
1578862481.107988000 -1.128257290 7.468568156 0.589732619 0.218505295 0.887673029 -0.393829945 -0.095864512
1578862481.173319750 -1.138841380 7.454931971 0.586431780 0.217740826 0.884808121 -0.400622135 -0.095944908
1578862481.535446200 -1.159358113 7.426133879 0.590832503 0.219255291 0.872454794 -0.426227370 -0.095288921
1578862481.832240300 -1.205273541 7.364216050 0.592852372 0.224427184 0.860282787 -0.448667296 -0.090794399
1578862482.129035000 -1.235598064 7.318068052 0.599789952 0.225683002 0.842719944 -0.480159875 -0.091305932
1578862482.457561900 -1.267443913 7.267287292 0.613262269 0.224922514 0.827823575 -0.505403473 -0.093195065
1578862482.689023950 -1.290376310 7.227103463 0.632264782 0.225535342 0.818752446 -0.519736366 -0.093018022
1578862482.952219199 -1.315290060 7.183420973 0.642211784 0.224551830 0.803390769 -0.543691946 -0.092405712
1578862483.249013149 -1.353015574 7.108999484 0.666687044 0.225139997 0.799667219 -0.548668157 -0.093848676
1578862483.545807899 -1.361148188 7.082894804 0.672172005 0.226584498 0.804216064 -0.542125399 -0.089420580
1578862483.809002549 -1.379192731 7.032790154 0.681648495 0.229489655 0.809145070 -0.535079244 -0.079428939
1578862484.072197750 -1.390594588 6.993717693 0.687833567 0.224906251 0.809541024 -0.534850700 -0.089416086
1578862484.270060600 -1.399966095 6.962068871 0.697160999 0.240484647 0.805160247 -0.536792546 -0.075748747
1578862484.335392550 -1.406990735 6.943741192 0.700046719 0.243862184 0.806559118 -0.531695771 -0.085400412
1578862484.731118450 -1.436333473 6.855577492 0.716635333 0.294393364 0.794017752 -0.519465477 -0.114122631
1578862485.027912700 -1.465190614 6.791317103 0.736510323 0.344682049 0.761229185 -0.525324936 -0.160493379
1578862485.356445599 -1.485947836 6.769634296 0.739732223 0.416069497 0.719164116 -0.511679914 -0.218798566
1578862485.587901850 -1.517074343 6.719836999 0.750323288 0.470493838 0.692057213 -0.486753416 -0.250526394
1578862485.916429050 -1.542971033 6.698965740 0.755305068 0.545287483 0.639559584 -0.457691817 -0.290074645
1578862486.048959599 -1.564127835 6.678190141 0.752075840 0.574929360 0.621257826 -0.447665938 -0.288253626
1578862486.411086200 -1.597552378 6.663144871 0.761996971 0.648684717 0.552737656 -0.429593757 -0.298560589
1578862486.773212099 -1.639398393 6.656697427 0.761222294 0.736711114 0.455655469 -0.414868974 -0.278421554
1578862486.838544599 -1.646388511 6.656969300 0.760851733 0.751109075 0.439438112 -0.406514763 -0.278343405
1578862486.905743249 -1.642080370 6.666295868 0.759243950 0.765429390 0.417515782 -0.403949846 -0.276808495
1578862487.004674549 -1.643893674 6.678317913 0.762438690 0.786767937 0.379242593 -0.404568340 -0.271100955
1578862487.333201649 -1.694882362 6.707155538 0.767249923 0.838103379 0.275325631 -0.370290380 -0.290970030
1578862487.629996049 -1.723722104 6.756227276 0.755289711 0.881583836 0.192307823 -0.325717544 -0.282375145
1578862487.926790000 -1.747945928 6.826132869 0.749214681 0.916181044 0.103608875 -0.276093120 -0.271385492
1578862488.255316950 -1.757165699 6.882526833 0.731405798 0.936898038 0.024734133 -0.209237392 -0.278980292
1578862488.354248749 -1.767611932 6.905240543 0.728840175 0.940585692 0.004889254 -0.190145111 -0.281281865
1578862488.749974300 -1.788644382 7.022322491 0.699393560 0.947330785 -0.063198591 -0.133092890 -0.284352956
1578862489.046768450 -1.782310484 7.059749549 0.680825415 0.947972802 -0.105874331 -0.099929864 -0.283111666
1578862489.112100649 -1.785146201 7.086092545 0.674073107 0.948251566 -0.113380277 -0.091049096 -0.282265729
1578862489.408895000 -1.784310539 7.162896177 0.636938861 0.949716045 -0.146995447 -0.069359416 -0.267621083
